t,vm
50.888,18.107
51.036,18.074
51.065,18.148
51.088,18.227
51.166,18.256
51.198,18.327
51.201,18.424
51.290,18.442
51.368,18.471
51.404,18.537
51.405,18.637
51.412,18.730
51.434,18.209
51.474,18.273
51.519,18.332
51.579,18.377
51.601,18.456
51.651,18.510
51.680,18.584
51.706,18.659
51.733,18.734
51.735,18.833
51.738,18.930
51.832,18.940
51.892,18.984
51.905,19.072
51.911,19.166
51.913,19.264
51.946,19.332
51.990,19.390
51.994,19.486
52.104,19.479
52.160,18.925
52.231,18.958
52.233,19.056
52.254,19.136
52.265,19.225
52.295,18.697
52.387,18.710
52.427,18.773
52.469,18.833
52.479,18.924
52.485,19.018
52.499,19.105
52.506,19.199
52.519,19.287
52.558,19.349
52.659,19.351
52.673,19.438
52.738,19.475
52.740,19.573
52.800,19.614
52.802,19.712
52.903,19.113
53.113,19.013
53.190,19.040
53.203,19.127
53.237,19.195
53.305,19.230
53.397,19.242
53.410,19.330
53.417,19.423
53.551,19.393
53.606,19.439
53.711,19.438
53.724,19.525
53.731,19.619
53.752,19.697
53.767,19.783
53.771,19.879
53.822,19.928
53.826,19.424
53.837,19.514
53.867,19.585
53.884,19.668
54.011,19.644
54.041,19.714
54.147,19.710
54.149,19.808
54.187,19.870
54.217,19.940
54.237,20.020
54.237,10.000
56.237,10.000
56.260,10.088
56.285,10.176
56.322,10.257
56.415,10.310
56.429,10.402
56.438,10.498
56.443,9.995
56.454,9.490
56.515,9.561
56.515,9.661
56.696,9.674
56.699,9.772
56.704,9.870
56.714,9.965
56.723,10.060
56.759,10.142
56.761,10.241
56.778,10.333
56.822,10.410
56.977,10.429
56.984,10.526
57.006,10.614
57.010,10.712
57.021,10.806
57.037,10.898
57.103,10.961
57.112,11.057
57.217,11.099
57.291,11.158
57.333,11.234
57.356,10.721
57.396,10.800
57.399,10.898
57.407,10.394
57.573,10.408
57.590,10.499
57.616,10.586
57.646,10.670
57.679,10.752
57.792,10.791
57.804,10.885
57.828,10.972
57.877,10.445
57.879,10.544
57.925,10.020
57.942,10.112
57.945,10.210
58.015,10.274
58.136,10.312
58.156,10.402
58.168,10.496
58.186,10.586
58.273,10.640
58.395,10.676
58.450,10.746
58.464,10.839
58.476,10.933
