t,vm
59.000,8.733
59.100,8.789
59.200,8.645
59.300,7.802
59.400,8.463
59.500,8.521
59.600,8.378
59.700,8.236
59.800,8.095
59.900,7.754
60.000,7.916
60.100,6.976
60.200,7.441
60.300,5.904
60.400,6.174
60.500,6.444
60.600,6.911
60.700,7.277
60.800,7.140
60.900,6.805
61.000,7.171
61.100,7.435
61.200,7.298
61.300,7.561
61.400,7.723
61.500,7.785
61.600,8.046
61.700,8.106
61.800,8.465
61.900,8.423
62.000,8.481
62.100,8.838
62.200,8.394
62.300,8.352
62.400,8.610
62.500,8.467
62.600,8.925
62.700,8.980
62.800,8.635
62.900,8.192
63.000,8.651
63.100,8.708
63.200,8.264
63.300,8.223
63.400,8.482
63.500,8.840
63.600,8.995
63.700,8.850
63.800,9.406
63.900,9.559
64.000,8.611
64.100,8.468
64.200,8.726
64.300,8.882
64.400,9.138
64.500,9.292
64.600,8.646
64.700,9.103
64.800,9.157
64.900,10.211
65.000,9.960
65.100,10.410
65.200,10.758
65.300,10.305
65.400,10.553
65.500,10.900
65.600,11.046
65.700,11.391
65.800,10.234
65.900,10.682
66.000,10.829
66.100,10.775
66.200,10.121
66.300,9.770
66.400,9.921
66.500,10.572
66.600,10.719
66.700,10.565
66.800,10.313
66.900,11.161
67.000,10.905
67.100,10.851
67.200,10.596
67.300,10.043
67.400,10.293
67.500,10.242
67.600,10.791
67.700,10.937
67.800,10.782
67.900,10.028
68.000,9.978
68.100,10.328
68.200,10.476
68.300,10.524
68.400,11.271
68.500,10.715
68.600,10.661
68.700,10.808
68.800,10.354
68.900,10.602
69.000,10.349
69.100,10.698
69.200,10.344
69.300,9.992
69.400,10.642
69.500,10.289
69.600,10.438
69.700,10.786
69.800,11.132
69.900,11.476
70.000,11.919
70.100,12.259
70.200,12.498
70.300,12.435
70.400,12.973
70.500,12.808
70.600,11.244
70.700,11.688
70.800,12.229
70.900,11.568
71.000,12.110
71.100,11.850
71.200,12.291
71.300,11.429
71.400,11.772
71.500,12.113
71.600,12.153
71.700,11.792
71.800,11.033
71.900,11.178
72.000,11.522
72.100,11.464
72.200,11.707
72.300,12.248
72.400,11.987
72.500,11.627
72.600,12.269
72.700,12.608
72.800,11.845
72.900,11.985
73.000,12.526
73.100,12.163
73.200,12.602
73.300,12.739
73.400,13.375
73.500,12.709
73.600,12.945
73.700,13.780
73.800,13.911
73.900,13.842
74.000,15.173
74.100,14.597
74.200,12.724
74.300,12.660
74.400,12.297
74.500,12.335
74.600,13.074
74.700,14.208
74.800,14.237
74.900,13.866
75.000,14.097
75.100,13.826
75.200,14.057
75.300,14.587
75.400,13.614
75.500,13.746
75.600,13.677
75.700,14.309
75.800,14.137
75.900,14.366
76.000,14.095
76.100,14.824
76.200,13.350
76.300,13.383
76.400,13.716
76.500,13.848
76.600,14.079
76.700,14.308
76.800,14.237
76.900,13.265
77.000,13.299
77.100,11.733
77.200,11.974
77.300,11.414
77.400,11.957
77.500,12.297
77.600,11.736
77.700,11.977
77.800,11.317
77.900,10.861
78.000,10.606
78.100,10.853
78.200,11.499
78.300,11.942
78.400,12.482
78.500,11.719
78.600,11.661
78.700,11.202
78.800,11.146
78.900,10.391
79.000,10.139
79.100,10.088
79.200,9.738
79.300,9.889
79.400,9.640
79.500,9.891
79.600,10.242
79.700,10.491
79.800,9.638
79.900,9.990
80.000,10.640
80.100,9.187
80.200,9.241
80.300,9.695
80.400,9.846
80.500,10.497
80.600,10.645
80.700,10.291
80.800,10.440
80.900,10.688
81.000,11.034
81.100,10.779
81.200,11.325
81.300,11.769
81.400,11.910
81.500,12.350
81.600,12.288
81.700,12.527
81.800,12.464
81.900,12.402
82.000,11.540
82.100,11.882
82.200,11.823
82.300,11.664
82.400,10.805
82.500,11.251
82.600,10.595
82.700,11.142
82.800,11.186
82.900,11.331
83.000,11.974
83.100,12.014
83.200,11.654
83.300,11.896
83.400,12.536
83.500,12.674
83.600,12.610
83.700,13.047
83.800,13.282
83.900,13.815
84.000,14.346
84.100,14.675
84.200,14.901
84.300,15.227
84.400,15.051
84.500,15.275
84.600,15.999
84.700,15.019
84.800,14.944
84.900,15.569
85.000,15.591
85.100,16.113
85.200,16.333
85.300,16.751
85.400,17.267
85.500,17.381
85.600,16.794
85.700,16.210
85.800,16.929
85.900,15.244
86.000,14.068
86.100,14.198
86.200,14.027
86.300,14.457
86.400,14.885
86.500,15.010
86.600,14.835
86.700,14.661
86.800,14.488
86.900,14.615
87.000,14.942
87.100,14.767
87.200,14.794
87.300,14.820
87.400,15.145
87.500,15.170
87.600,15.594
87.700,16.116
87.800,16.235
87.900,17.354
88.000,17.067
88.100,16.782
88.200,15.898
88.300,16.419
88.400,16.937
88.500,16.452
88.600,15.870
88.700,16.590
88.800,16.307
88.900,16.926
89.000,17.041
89.100,17.356
89.200,18.069
89.300,18.279
89.400,18.587
89.500,18.494
89.600,18.202
89.700,18.011
89.800,18.921
89.900,17.326
90.000,17.040
90.100,16.454
90.200,16.872
90.300,17.388
90.400,18.001
90.500,18.711
90.600,18.817
90.700,19.023
90.800,19.228
90.900,17.932
91.000,17.242
91.100,17.456
91.200,16.469
91.300,17.187
91.400,16.801
91.500,16.917
91.600,16.632
91.700,16.449
91.800,15.567
91.900,15.789
92.000,15.910
92.100,14.830
92.200,14.656
92.300,14.883
92.400,15.208
92.500,15.332
92.600,15.356
92.700,15.079
92.800,14.504
92.900,14.031
93.000,14.761
93.100,14.987
93.200,14.812
93.300,15.138
93.400,15.362
